Dealer PPM,Created On,Brand Affiliation,Build Date,Comment,Created By,Created By Delegate,Customer Name,Date failure,Date of Repair,Delivery Date,Event Type,Hours at failure,Modified By,Modified By Delegate,Modified On,Owner,Primary Affected Unit,Prime Product Application Category Code,Prime Product Application Category Name,Prime Product Application Code,Prime Product Application Name,Prime Product Family,Prime Product Family Code,Prime Product General Arrangement Number,Prime Product Model,Prime Product Source Facility,Product SNP,Record Created On,Serial Number,Service Meter Unit,SNP,Source Plant Code,Status,Status Reason,Work Order Number
CRM-1329279-C0R4,4/2/2020 22:32,Caterpillar,11/15/2016,Dented,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,7/10/2019,7/10/2019,1/26/2017,Dealer PPM,7628,"Mali, Alexander Maria Yosef Sega",,4/2/2020 22:37,"Mali, Alexander Maria Yosef Sega",No,107,MINING,531,Gold/Silver - Underground,Underground Loaders,UL,3187521,R1600G,Cat Brasil Ltda.- Piracicaba,9YZ,,9YZ77007,,9YZ,28,Active,Active,
CRM-1329279-C0R4,4/2/2020 22:33,Caterpillar,8/2/2018,Dented,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,7/25/2019,7/25/2019,10/9/2018,Dealer PPM,2206,"Mali, Alexander Maria Yosef Sega",,4/2/2020 22:36,"Mali, Alexander Maria Yosef Sega",No,107,MINING,531,Gold/Silver - Underground,Underground Loaders,UL,3187521,R1600G,Cat Brasil Ltda.- Piracicaba,9YZ,,9YZ77009,,9YZ,28,Active,Active,
CRM-1329279-C0R4,4/2/2020 22:35,Caterpillar,8/2/2018,Dented,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,9/19/2019,9/19/2019,10/9/2018,Dealer PPM,2753,"Mali, Alexander Maria Yosef Sega",,4/2/2020 22:35,"Mali, Alexander Maria Yosef Sega",No,107,MINING,531,Gold/Silver - Underground,Underground Loaders,UL,3187521,R1600G,Cat Brasil Ltda.- Piracicaba,9YZ,,9YZ77009,,9YZ,28,Active,Active,
CRM-1297011-P6B6,4/3/2020 2:40,Caterpillar,10/30/2015,"OEM build.  Engine serial number WHH00344  refer to attached report.
OEM FA: The root cause of customer complaint, coolant leak at the #5 cylinder, is deterioration of the top lower liner seal and flattening of the bottom 2 liner seals on the #5 liner. Failure of these seals created a coolant leak path past the liner into the crankcase. 
Coolant leaking to Engine oil","Jones, Peter",,IMPERIAL OIL RESOURCE VENTURES LIMITED,5/22/2019,,1/31/2016,Dealer PPM,5179,"Jones, Peter",,4/3/2020 2:40,"Jones, Peter",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Large Track Type Tractors,LT,3743555,D11T,East Peoria Plt (TTT),JEL,,JEL00409,,JEL,16,Active,Active,1823647
CRM-1297011-P6B6,4/3/2020 2:45,Caterpillar,6/7/2011,"REMAN Engine KCM01701
Leaking past #7 lower liner seals.  Laser checks of top to lower bore alignment indicates all are misaligned.","Jones, Peter",,SYNCRUDE CANADA,11/19/2019,,11/26/2011,Dealer PPM,1432,"Jones, Peter",,4/3/2020 2:45,"Jones, Peter",No,107,MINING,590,Tar Sands/Oil Shale - Surface,Large Track Type Tractors,LT,2479931,D11T,East Peoria Plt (TTT),GEB,,GEB00942,,GEB,16,Active,Active,
CRM-1329831-C8R3,4/3/2020 17:52,Caterpillar,5/9/2019,Isando,"van Greune, Jaco",,KEATON MINING PTY LTD,4/1/2020,,9/9/2019,Dealer PPM,2168,"van Greune, Jaco",,4/3/2020 17:55,"van Greune, Jaco",Yes,107,MINING,548,Specialized Metals - Surface,Hydraulic Shovels,HS,4233586,6015B,Pt Cat Indonesia (Batam),FKD,,FKD00217,,FKD,PM,Active,Active,
CRM-1329831-C8R3,4/3/2020 17:56,Caterpillar,1/17/2019,Isando,"van Greune, Jaco",,STEFANUTTI STOCKS MINING SERVICES,,,7/1/2019,Dealer PPM,3339,"van Greune, Jaco",,4/3/2020 17:56,"van Greune, Jaco",No,107,MINING,510,Coal - Surface,Hydraulic Shovels,HS,4233586,6015B,Pt Cat Indonesia (Batam),FKD,,FKD00203,,FKD,PM,Active,Active,
CRM-1329831-C8R3,4/3/2020 17:57,Caterpillar,1/23/2019,Isando,"van Greune, Jaco",,STEFANUTTI STOCKS MINING SERVICES,,,7/1/2019,Dealer PPM,3395,"van Greune, Jaco",,4/3/2020 17:57,"van Greune, Jaco",No,107,MINING,510,Coal - Surface,Hydraulic Shovels,HS,4233586,6015B,Pt Cat Indonesia (Batam),FKD,,FKD00204,,FKD,PM,Active,Active,
CRM-1329831-C8R3,4/3/2020 17:58,Caterpillar,3/4/2019,Isando,"van Greune, Jaco",,KEATON MINING PTY LTD,,,9/19/2019,Dealer PPM,2106,"van Greune, Jaco",,4/3/2020 17:58,"van Greune, Jaco",No,107,MINING,548,Specialized Metals - Surface,Hydraulic Shovels,HS,4233586,6015B,Pt Cat Indonesia (Batam),FKD,,FKD00213,,FKD,PM,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:09,Caterpillar,11/20/2014,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,3/12/2020,3/12/2020,6/30/2015,Dealer PPM,9500,"User, System","Mali, Alexander Maria Yosef Sega",4/5/2020 13:38,"Mali, Alexander Maria Yosef Sega",No,107,MINING,531,Gold/Silver - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00173,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:12,Caterpillar,3/21/2017,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,1/8/2020,1/8/2020,5/11/2018,Dealer PPM,4500,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:12,"Mali, Alexander Maria Yosef Sega",No,107,MINING,531,Gold/Silver - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00275,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:14,Caterpillar,12/18/2017,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,9/27/2019,9/27/2019,10/5/2018,Dealer PPM,2124,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:15,"Mali, Alexander Maria Yosef Sega",No,107,MINING,531,Gold/Silver - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00359,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:16,Caterpillar,8/24/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,10/3/2019,10/3/2019,11/22/2018,Dealer PPM,845,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:16,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00435,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:20,Caterpillar,8/24/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,9/29/2019,9/29/2019,11/16/2018,Dealer PPM,3000,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:20,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00436,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:22,Caterpillar,8/30/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,9/30/2019,9/30/2019,3/3/2019,Dealer PPM,1400,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:23,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00439,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:24,Caterpillar,8/30/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,3/17/2020,3/17/2020,3/3/2019,Dealer PPM,4142,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:24,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00439,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:26,Caterpillar,9/16/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,10/1/2019,10/1/2019,12/12/2018,Dealer PPM,2900,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:26,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00440,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:28,Caterpillar,9/16/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,1/8/2020,1/8/2020,12/12/2018,Dealer PPM,3650,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:28,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00440,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:29,Caterpillar,9/29/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,9/4/2019,9/4/2019,5/3/2019,Dealer PPM,1030,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:38,"Mali, Alexander Maria Yosef Sega",Yes,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00448,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:31,Caterpillar,10/19/2018,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,9/30/2019,9/30/2019,5/24/2019,Dealer PPM,1046,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:31,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00449,,9SD,MF,Active,Active,
CRM-1330406-H7X7,4/5/2020 13:32,Caterpillar,8/26/2019,Front axle yoke failed,"Mali, Alexander Maria Yosef Sega",,PT FREEPORT INDONESIA,3/24/2020,3/24/2020,12/3/2019,Dealer PPM,1362,"Mali, Alexander Maria Yosef Sega",,4/5/2020 13:32,"Mali, Alexander Maria Yosef Sega",No,107,MINING,541,Copper - Underground,Underground Loaders,UL,3799900,R1600H,Cat Thailand Ltd,9SD,,9SD00528,,9SD,MF,Active,Active,
CRM-1332063-C3M0,4/8/2020 14:31,Caterpillar,1/2/2019,Units operate in coal mines,"Kus Junaedy, Sarwo",,PT BARA PRIMA PRATAMA,3/15/2020,3/20/2020,2/10/2020,Dealer PPM,275,"Kus Junaedy, Sarwo",,4/8/2020 14:31,"Kus Junaedy, Sarwo",Yes,107,MINING,510,Coal - Surface,Large Track Type Tractors,LT,4445741,D10T,East Peoria Plt (TTT),RAB,,RAB00616,,RAB,16,Active,Active,8600196517
CRM-845716-C0D0,4/8/2020 20:39,Caterpillar,7/13/2017,,"Vasconcellos, Ryan Robert",,TRANSYLVANIA COUNTY,4/6/2020,4/6/2020,12/1/2017,Dealer PPM,3934,"Vasconcellos, Ryan Robert",,4/8/2020 20:39,"Vasconcellos, Ryan Robert",No,,,920,Landfill Operations,Medium Track Type Tractors,MT,5242950,D6N,Cat S.A.R.L. Grenoble Inventor,MG5,,MG501314,,MG5,37,Active,Active,
CRM-845716-C0D0,4/8/2020 20:42,Caterpillar,7/22/2013,"tech installed new fuel filters, transfer pump, and fuel injection pump before finding the EGR valve stuck open and caused the DPF to plugg and the engine not run.","Vasconcellos, Ryan Robert",,JOHN E JENKINS INC,3/16/2020,3/20/2020,3/31/2014,Dealer PPM,7598,"Vasconcellos, Ryan Robert",,4/8/2020 20:42,"Vasconcellos, Ryan Robert",No,120,Equipment Services,740,Dealer Rental Services,Medium Track Type Tractors,MT,3283747,D6N LGP,Cat S.A.R.L. Grenoble Inventor,PBA,,PBA01006,,PBA,37,Active,Active,
CRM-845716-C0D0,4/8/2020 20:45,Caterpillar,2/14/2017,,"Vasconcellos, Ryan Robert",,AMERICA BLUESKY LUMBER,3/4/2020,3/4/2020,4/11/2017,Dealer PPM,3134,"Vasconcellos, Ryan Robert",,4/8/2020 20:45,"Vasconcellos, Ryan Robert",No,115,LOGGING,405,Timber Harvesting,Knuckboom Loader,KB,4457677,559C,Forestry Products - Prentice,KB4,,KB400596,,KB4,PB,Active,Active,
CRM-1333820-L5R0,4/11/2020 3:30,Caterpillar,6/15/2018,"Front axle leaking.  First we resealed one leaking wheel before we had the ICA.  Then we went back and resealed both wheels with the spacers added, with the engineers present.","Yee, Jeffrey",,NEWMONT EASTERN NEVADA,11/22/2018,12/12/2018,10/11/2018,Dealer PPM,330,"Yee, Jeffrey",,4/11/2020 3:40,"Yee, Jeffrey",Yes,107,MINING,530,Gold/Silver - Surface,Underground Mining,UM,4232092,AD30,Cat Thailand Ltd,GXR,,GXR00885,,GXR,MF,Active,Active,EM84654
CRM-1333820-L5R0,4/11/2020 4:05,Caterpillar,4/27/2018,"Repaired both front and rear axles (both wheels on each), adding ICA spacers.","Yee, Jeffrey",,NEWMONT EASTERN NEVADA,12/13/2018,12/21/2018,8/22/2018,Dealer PPM,624,"Yee, Jeffrey",,4/11/2020 4:05,"Yee, Jeffrey",No,107,MINING,530,Gold/Silver - Surface,Underground Mining,UM,4232092,AD30,Cat Thailand Ltd,GXR,,GXR00882,,GXR,MF,Active,Active,EM84955
CRM-1333820-L5R0,4/11/2020 4:37,Caterpillar,8/21/2015,"Front axle, both wheels, installed spacers.","Yee, Jeffrey",,BARRICK NA/CORTEZ HILLS,1/2/2019,1/3/2019,4/21/2016,Dealer PPM,108,"Yee, Jeffrey",,4/11/2020 4:37,"Yee, Jeffrey",No,107,MINING,531,Gold/Silver - Underground,Underground Mining,UM,4232092,AD30,Cat Thailand Ltd,GXR,,GXR00776,,GXR,MF,Active,Active,EM85118
CRM-1333820-L5R0,4/11/2020 5:09,Caterpillar,7/26/2018,"Rear axle, both wheels, spacers installed.","Yee, Jeffrey",,BARRICK NA/TURQUOISE RIDGE,1/3/2019,1/8/2019,10/31/2018,Dealer PPM,86,"Yee, Jeffrey",,4/11/2020 5:09,"Yee, Jeffrey",No,107,MINING,531,Gold/Silver - Underground,Underground Mining,UM,4232092,AD30,Cat Thailand Ltd,GXR,,GXR00895,,GXR,MF,Active,Active,WM39242
CRM-1333820-L5R0,4/11/2020 5:36,Caterpillar,7/26/2018,"Front axle, both wheels, spacers installed.","Yee, Jeffrey",,BARRICK NA/TURQUOISE RIDGE,2/25/2019,2/28/2019,10/31/2018,Dealer PPM,828,"Yee, Jeffrey",,4/11/2020 5:36,"Yee, Jeffrey",No,107,MINING,531,Gold/Silver - Underground,Underground Mining,UM,4232092,AD30,Cat Thailand Ltd,GXR,,GXR00895,,GXR,MF,Active,Active,EM85661
CRM-1333820-L5R0,4/11/2020 5:48,Caterpillar,6/25/2018,"Both axles, both wheels, installed spacers.","Yee, Jeffrey",,BARRICK TURQUOISE RIDGE,3/11/2019,3/18/2019,10/31/2018,Dealer PPM,1558,"Yee, Jeffrey",,4/11/2020 5:49,"Yee, Jeffrey",No,107,MINING,531,Gold/Silver - Underground,Underground Mining,UM,4232092,AD30,Cat Thailand Ltd,GXR,,GXR00890,,GXR,MF,Active,Active,WM39609
CRM-1335086-Q1W5,4/14/2020 21:58,Caterpillar,4/26/2016,,"Evans, Wayne G.",,REPUBLIC SERVICES OF GEORGIA,7/16/2019,,6/8/2016,Dealer PPM,4450,"User, System","Evans, Wayne G.",4/14/2020 22:18,"Evans, Wayne G.",No,,,920,Landfill Operations,Articulated Trucks,AD,3769255,735C,Caterpillar (U.K.) Limited,TFJ,,TFJ00234,,TFJ,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:04,Caterpillar,8/29/2017,,"Evans, Wayne G.",,"THE CHEMOURS COMPANY FC,LLC",9/25/2019,,11/1/2017,Dealer PPM,7579,"Evans, Wayne G.",,4/14/2020 22:04,"Evans, Wayne G.",No,109,GENERAL INDUSTRIAL,312,"Petroleum, Chemical & Rubber Products",Articulated Trucks,AD,5372027,745,Caterpillar (U.K.) Limited,3T6,,3T600232,,3T6,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:08,Caterpillar,1/4/2018,,"Evans, Wayne G.",,SAIIA CONSTRUCTION COMPANY L,1/30/2020,,3/12/2018,Dealer PPM,3580,"Evans, Wayne G.",,4/14/2020 22:08,"Evans, Wayne G.",No,,,261,Industrial Site Development,Articulated Trucks,AD,4820372,745,Caterpillar (U.K.) Limited,3T6,,3T600515,,3T6,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:12,Caterpillar,5/21/2018,,"Evans, Wayne G.",,"THE CHEMOURS COMPANY FC,LLC",11/27/2019,,9/11/2018,Dealer PPM,5285,"Evans, Wayne G.",,4/14/2020 22:12,"Evans, Wayne G.",No,107,MINING,548,Specialized Metals - Surface,Articulated Trucks,AD,4820372,745,Caterpillar (U.K.) Limited,3T6,,3T600835,,3T6,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:15,Caterpillar,4/23/2015,,"Evans, Wayne G.",,YANCEY RENTALS & SALES,6/26/2019,,7/21/2015,Dealer PPM,4649,"Evans, Wayne G.",,4/14/2020 22:15,"Evans, Wayne G.",No,120,EQUIPMENT SERVICES,720,Dealer Rent To Rent Fleet,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK00320,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:18,Caterpillar,7/22/2015,,"Evans, Wayne G.",,YANCEY RENTAL & SALES,1/27/2020,,2/24/2016,Dealer PPM,4961,"User, System","Evans, Wayne G.",4/14/2020 22:48,"Evans, Wayne G.",No,,,910,Landfill Construction,Articulated Trucks,AD,4876024,745C,Caterpillar (U.K.) Limited,TFK,,TFK00660,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:22,Caterpillar,8/12/2015,,"Evans, Wayne G.",,RIVERBEND CONSTRUCTION SERVI,6/27/2019,,9/18/2015,Dealer PPM,5101,"Evans, Wayne G.",,4/14/2020 22:22,"Evans, Wayne G.",No,107,MINING,548,Specialized Metals - Surface,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK00696,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:25,Caterpillar,9/14/2015,,"Evans, Wayne G.",,CARMEUSE LIME & STONE INC,6/24/2019,,11/30/2015,Dealer PPM,8213,"Evans, Wayne G.",,4/14/2020 22:25,"Evans, Wayne G.",No,107,MINING,551,Quarry/Stone - Underground,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK00828,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:30,Caterpillar,1/5/2016,,"Evans, Wayne G.",,YANCEY RENTALS & SALES,2/27/2020,,3/23/2016,Dealer PPM,5976,"Evans, Wayne G.",,4/14/2020 22:30,"Evans, Wayne G.",No,120,EQUIPMENT SERVICES,720,Dealer Rent To Rent Fleet,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK01057,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:33,Caterpillar,2/3/2016,,"Evans, Wayne G.",,VULCAN MATERIALS CO,2/27/2020,,1/19/2017,Dealer PPM,4718,"User, System","Evans, Wayne G.",4/14/2020 22:57,"Evans, Wayne G.",No,107,MINING,550,Quarry/Stone - Surface,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK01143,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 22:48,Caterpillar,6/13/2017,,"Evans, Wayne G.",,GLOBAL SERVICES LLC,12/20/2019,,9/5/2017,Dealer PPM,3387,"User, System","Evans, Wayne G.",4/14/2020 23:02,"Evans, Wayne G.",No,120,EQUIPMENT SERVICES,720,Dealer Rent To Rent Fleet,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK01673,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 23:02,Caterpillar,8/12/2015,Second Failure,"Evans, Wayne G.",,RIVERBEND CONSTRUCTION SERVI,3/16/2020,,9/18/2015,Dealer PPM,5793,"User, System","Evans, Wayne G.",4/14/2020 23:06,"Evans, Wayne G.",No,107,MINING,548,Specialized Metals - Surface,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK00696,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 23:06,Caterpillar,9/14/2015,Second Failure,"Evans, Wayne G.",,CARMEUSE LIME & STONE INC,10/31/2019,,11/30/2015,Dealer PPM,8568,"User, System","Evans, Wayne G.",4/14/2020 23:13,"Evans, Wayne G.",No,107,MINING,551,Quarry/Stone - Underground,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK00828,,TFK,U2,Active,Active,
CRM-1335086-Q1W5,4/14/2020 23:13,Caterpillar,9/14/2015,Third Failure,"Evans, Wayne G.",,CARMEUSE LIME & STONE INC,3/23/2020,,11/30/2015,Dealer PPM,9029,"User, System","Evans, Wayne G.",4/21/2020 3:47,"Evans, Wayne G.",No,107,MINING,551,Quarry/Stone - Underground,Articulated Trucks,AD,3786447,745C,Caterpillar (U.K.) Limited,TFK,,TFK00828,,TFK,U2,Active,Active,
CRM-1336299-P7F9,4/16/2020 4:47,Caterpillar,11/24/2014,,"Redmond, Patrick",,HAIL CREEK COAL -PARTS,,,2/2/2017,Dealer PPM,,"Redmond, Patrick",,4/16/2020 4:47,"Redmond, Patrick",Yes,120,Equipment Services,740,Dealer Rental Services,Pneumatic Compactors,PN,3927191,CW34,Cat Paving Products Xuzhou Ltd,C34,,C3400302,,C34,NN,Active,Active,
CRM-1336299-P7F9,4/16/2020 4:51,Caterpillar,11/30/2017,,"Redmond, Patrick",,HAIL CREEK COAL -PARTS,,,1/24/2018,Dealer PPM,1451,"Redmond, Patrick",,4/16/2020 4:54,"Redmond, Patrick",No,120,Equipment Services,740,Dealer Rental Services,Pneumatic Compactors,PN,4455705,CW34,Cat Paving Products Xuzhou Ltd,B7L,,B7L00223,,B7L,NN,Active,Active,
CRM-1336299-P7F9,4/16/2020 4:52,Caterpillar,1/5/2014,,"Redmond, Patrick",,R E & T M JOHNSON GRADER HIRE PTY LTD,,,3/5/2014,Dealer PPM,3950,"Redmond, Patrick",,4/16/2020 4:54,"Redmond, Patrick",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Pneumatic Compactors,PN,3927191,CW34,Cat Paving Products Xuzhou Ltd,C34,,C3400177,,C34,NN,Active,Active,
CRM-1336299-P7F9,4/16/2020 4:55,Caterpillar,7/21/2013,,"Redmond, Patrick",,HD RENTAL FLEET,,,9/12/2013,Dealer PPM,2820,"Redmond, Patrick",,4/16/2020 4:55,"Redmond, Patrick",No,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Pneumatic Compactors,PN,3927191,CW34,Cat Paving Products Xuzhou Ltd,C34,,C3400116,,C34,NN,Active,Active,
CRM-1336299-P7F9,4/16/2020 4:58,Caterpillar,9/12/2013,,"Redmond, Patrick",,RICHMOND SHIRE COUNCIL,,,2/9/2014,Dealer PPM,3000,"Redmond, Patrick",,4/16/2020 4:58,"Redmond, Patrick",No,111,HEAVY CONSTRUCTION,205,Paving/Resurfacing: Highways/Streets,Pneumatic Compactors,PN,3927191,CW34,Cat Paving Products Xuzhou Ltd,C34,,C3400143,,C34,NN,Active,Active,
CRM-1337711-X6Y7,4/18/2020 0:20,Caterpillar,1/9/2015,,"Adkins, Carmel",,BLANCHARD MACH CO,,,5/22/2015,Dealer PPM,,"Adkins, Carmel",,4/18/2020 0:20,"Adkins, Carmel",Yes,120,EQUIPMENT SERVICES,720,Dealer Rent To Rent Fleet,Asphalt Compactors,AC,3418673,CB44B,"Cat Materiels Routiers, S.A.S.",NSL,,NSL00208,,NSL,R9,Active,Active,
CRM-1337747-V9Y8,4/18/2020 1:08,Caterpillar,5/1/2019,,"Edwards, Joseph",,MARIGOLD MINING COMPANY,,,10/14/2019,Dealer PPM,,"Edwards, Joseph",,4/18/2020 1:08,"Edwards, Joseph",Yes,107,MINING,530,Gold/Silver - Surface,Rotary Drills,RL,5037537,MD6250,Denison Drills,DN8,,DN800103,,DN8,UD,Active,Active,
CRM-1338894-K7W7,4/21/2020 11:28,Caterpillar,12/23/2018,,"Alfian, Andi",,PT VALE INDONESIA TBK,4/23/2019,,2/21/2019,Dealer PPM,,"Alfian, Andi",,4/21/2020 11:28,"Alfian, Andi",Yes,107,MINING,548,Specialized Metals - Surface,Small Off-Highway Trucks,SO,4608000,777E,Cat India Private Ltd-Machine,KDP,,KDP01077,,KDP,WK,Active,Active,8600071266
CRM-1340407-K7S4,4/23/2020 3:35,Caterpillar,5/18/2019,,"Murton, Ronald D",,RM OF EYE HILL 382,,,7/18/2019,Dealer PPM,,"Murton, Ronald D",,4/23/2020 3:35,"Murton, Ronald D",Yes,111,HEAVY CONSTRUCTION,200,Highways & Streets:  Construction,Motor Graders,MG,3845805,140M3 AWD,Cat Brasil Ltda.- Piracicaba,N9J,,N9J01209,,N9J,28,Active,Active,
CRM-1340136-S9D5,4/23/2020 15:45,Caterpillar,11/5/2019,,"Game, Matthew",,MIKHEEVSKY GOK,,,3/5/2020,Dealer PPM,,"Game, Matthew",,4/23/2020 15:46,"Game, Matthew",Yes,107,MINING,541,Copper - Underground,Rotary Drills,RL,5037536,MD6250,Denison Drills,DN7,,DN700140,,DN7,UD,Active,Active,
CRM-1340922-T5S1,4/23/2020 21:06,Caterpillar,10/8/2019,,"Shoqair, Omar",,AL-OWN BCM JV,,,1/19/2020,Dealer PPM,,"Shoqair, Omar",,4/23/2020 21:07,"Shoqair, Omar",Yes,107,MINING,548,Specialized Metals - Surface,Rotary Drills,RL,5409716,MD6200,Denison Drills,RKP,,RKP00211,,RKP,UD,Active,Active,
CRM-1340922-T5S1,4/23/2020 21:10,Caterpillar,10/11/2019,,"Shoqair, Omar",,AL-OWN BCM JV,,,1/19/2020,Dealer PPM,,"Shoqair, Omar",,4/23/2020 21:10,"Shoqair, Omar",No,107,MINING,548,Specialized Metals - Surface,Rotary Drills,RL,5409716,MD6200,Denison Drills,RKP,,RKP00212,,RKP,UD,Active,Active,
CRM-1341060-W3M4,4/23/2020 23:56,Caterpillar,12/3/2019,,"Game, Matthew",,MIKHEEVSKY GOK,,,3/13/2020,Dealer PPM,,"Game, Matthew",,4/23/2020 23:56,"Game, Matthew",Yes,107,MINING,541,Copper - Underground,Rotary Drills,RL,5037536,MD6250,Denison Drills,DN7,,DN700142,,DN7,UD,Active,Active,
CRM-1338894-K7W7,4/26/2020 11:27,Caterpillar,12/28/2018,Failure to brake chamber when machine was inventory prior to customer delivery. Machine had uncontrolled movement when driven in the inventory yard.  ,"Douglas, Daniel Robert",,PT SIMS JAYA KALTIM,3/20/2019,,4/20/2019,Dealer PPM,5,"Douglas, Daniel Robert",,4/26/2020 11:27,"Douglas, Daniel Robert",No,107,MINING,510,Coal - Surface,Small Off-Highway Trucks,SO,4608000,777E,Cat India Private Ltd-Machine,KDP,,KDP01095,,KDP,WK,Active,Active,
